parmseq,Outcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,rank,mlog10p
1, ztgfbi ,1341,infectionburdenhospbr,,-0.03,0.01499286,36235,-1.9304416,5.40E-02,-0.06,0,0.05,0.00003418,0,0.08874088,0,883,1.26760624
1, zakt3 ,47,infectionburdenhospbr,,-0.03,0.01549219,35401,-1.9232324,5.40E-02,-0.06,0,0.05,0.00003418,0,0.09012822,0,884,1.26760624
1, zamfr ,54,infectionburdenhospbr,,0.03,0.01541529,35593,1.9158464,5.50E-02,0,0.06,0.05,0.00003418,0,0.09157001,0,885,1.259637311
1, zapex1 ,77,infectionburdenhospbr,,0.03,0.01497263,36600,1.9035188,5.70E-02,0,0.06,0.05,0.00003418,0,0.09408893,0,886,1.244125144
1, zghrl ,599,infectionburdenhospbr,,-0.03,0.01447437,36433,-1.8892753,5.90E-02,-0.06,0,0.05,0.00003418,0,0.09708726,0,887,1.229147988
1, zc2cd2l ,142,infectionburdenhospbr,,0.03,0.01543985,35536,1.8785707,6.00E-02,0,0.06,0.05,0.00003418,0,0.09936424,0,888,1.22184875
1, ztmprss15 ,1361,infectionburdenhospbr,,0.03,0.01514024,36256,1.8690622,6.20E-02,0,0.06,0.05,0.00003418,0,0.10140978,0,889,1.207608311
1, zgcg ,581,infectionburdenhospbr,,0.03,0.01529863,35565,1.8579775,6.30E-02,0,0.06,0.05,0.00003418,0,0.10385294,0,890,1.200659451
1, zsrc ,1289,infectionburdenhospbr,,-0.03,0.01525424,36468,-1.8574952,6.30E-02,-0.06,0,0.05,0.00003418,0,0.10385294,0,891,1.200659451
1, zmgll ,904,infectionburdenhospbr,,-0.03,0.0152302,36529,-1.8517907,6.40E-02,-0.06,0,0.05,0.00003418,0,0.10507348,0,892,1.193820026
1, zscgb1a1 ,1196,infectionburdenhospbr,,0.03,0.01490133,36458,1.8363658,6.60E-02,0,0.06,0.05,0.00003418,0,0.10863834,0,893,1.180456064
1, znbn ,945,infectionburdenhospbr,,0.03,0.01529118,35753,1.823553,6.80E-02,0,0.06,0.05,0.00003418,0,0.1116528,0,894,1.167491087
1, zces1 ,279,infectionburdenhospbr,,0.03,0.01437389,36548,1.8226659,6.80E-02,0,0.05,0.05,0.00003418,0,0.11174734,0,895,1.167491087
1, zgpa33 ,614,infectionburdenhospbr,,-0.03,0.01502958,36256,-1.8191441,6.90E-02,-0.06,0,0.05,0.00003418,0,0.11249701,0,896,1.161150909
1, zgpc1 ,615,infectionburdenhospbr,,0.03,0.01497557,36718,1.8183815,6.90E-02,0,0.06,0.05,0.00003418,0,0.11256128,0,897,1.161150909
1, zprtfdc1 ,1109,infectionburdenhospbr,,-0.03,0.01543426,35593,-1.8176233,6.90E-02,-0.06,0,0.05,0.00003418,0,0.11262514,0,898,1.161150909
1, zssb ,1292,infectionburdenhospbr,,0.03,0.01546282,35593,1.8133342,7.00E-02,0,0.06,0.05,0.00003418,0,0.11357161,0,899,1.15490196
1, zclps ,314,infectionburdenhospbr,,0.03,0.01519735,36386,1.8065314,7.10E-02,0,0.06,0.05,0.00003418,0,0.11516025,0,900,1.148741651
1, zil17f ,711,infectionburdenhospbr,,0.03,0.01544783,35753,1.8003597,7.20E-02,0,0.06,0.05,0.00003418,0,0.11660529,0,901,1.142667504
1, zsnx9 ,1269,infectionburdenhospbr,,0.03,0.01522648,36433,1.7972181,7.20E-02,0,0.06,0.05,0.00003418,0,0.11728213,0,902,1.142667504
1, zerp44 ,497,infectionburdenhospbr,,0.03,0.01510234,36195,1.7959801,7.30E-02,0,0.06,0.05,0.00003418,0,0.11734104,0,903,1.13667714
1, zptpn1 ,1126,infectionburdenhospbr,,0.03,0.01527504,36156,1.796204,7.20E-02,0,0.06,0.05,0.00003418,0,0.11734104,0,904,1.142667504
1, zsparcl1 ,1277,infectionburdenhospbr,,0.03,0.01509325,36465,1.7948465,7.30E-02,0,0.06,0.05,0.00003418,0,0.11750306,0,905,1.13667714
1, ztymp ,1414,infectionburdenhospbr,,0.03,0.01527493,36199,1.7919763,7.30E-02,0,0.06,0.05,0.00003418,0,0.11811402,0,906,1.13667714
1, zsftpd ,1229,infectionburdenhospbr,,0.03,0.01502633,36433,1.7854997,7.40E-02,0,0.06,0.05,0.00003418,0,0.11966696,0,907,1.13076828
1, zhbegf ,639,infectionburdenhospbr,,-0.03,0.01510667,36608,-1.7767191,7.60E-02,-0.06,0,0.05,0.00003418,0,0.12184593,0,908,1.119186408
1, zbax ,116,infectionburdenhospbr,,0.03,0.01543463,35536,1.7731694,7.60E-02,0,0.06,0.05,0.00003418,0,0.12265574,0,909,1.119186408
1, zslit2 ,1256,infectionburdenhospbr,,0.03,0.01538618,35593,1.7548215,7.90E-02,0,0.06,0.05,0.00003418,0,0.12748751,0,910,1.102372909
1, zscly ,1199,infectionburdenhospbr,,0.03,0.01446008,36608,1.7357264,8.30E-02,0,0.05,0.05,0.00003418,0,0.13268276,0,911,1.080921908
1, zeno2 ,476,infectionburdenhospbr,,-0.03,0.01520371,36743,-1.7280223,8.40E-02,-0.06,0,0.05,0.00003418,0,0.13473819,0,912,1.075720714
1, zklk14 ,794,infectionburdenhospbr,,0.03,0.01493454,36718,1.7254295,8.40E-02,0,0.06,0.05,0.00003418,0,0.13533715,0,913,1.075720714
1, zprdx6 ,1096,infectionburdenhospbr,,-0.03,0.01519249,36718,-1.7139853,8.70E-02,-0.06,0,0.05,0.00003418,0,0.13852061,0,914,1.060480747
1, zacan ,5,infectionburdenhospbr,,-0.03,0.01495513,36059,-1.7125229,8.70E-02,-0.05,0,0.05,0.00003418,0,0.1386479,0,915,1.060480747
1, zpdcd6 ,1033,infectionburdenhospbr,,0.03,0.01524423,36433,1.712528,8.70E-02,0,0.06,0.05,0.00003418,0,0.1386479,0,916,1.060480747
1, zcert ,278,infectionburdenhospbr,,-0.03,0.0154125,35593,-1.7117544,8.70E-02,-0.06,0,0.05,0.00003418,0,0.1387228,0,917,1.060480747
1, zssc4d ,1293,infectionburdenhospbr,,-0.02,0.01405176,36376,-1.7059654,8.80E-02,-0.05,0,0.05,0.00003418,0,0.13982381,0,918,1.055517328
1, zmapt ,878,infectionburdenhospbr,,0.03,0.0154619,35593,1.7069608,8.80E-02,0,0.06,0.05,0.00003418,0,0.13982381,0,919,1.055517328
1, zceacam3 ,269,infectionburdenhospbr,,0.03,0.01547373,35565,1.7060097,8.80E-02,0,0.06,0.05,0.00003418,0,0.13982381,0,920,1.055517328
1, ztnni3 ,1390,infectionburdenhospbr,,0.03,0.01532809,35747,1.7069479,8.80E-02,0,0.06,0.05,0.00003418,0,0.13982381,0,921,1.055517328
1, zcd177 ,207,infectionburdenhospbr,,0.03,0.01525096,36399,1.7042189,8.80E-02,0,0.06,0.05,0.00003418,0,0.14018894,0,922,1.055517328
1, zepha10 ,485,infectionburdenhospbr,,0.03,0.01546377,35593,1.7033999,8.90E-02,0,0.06,0.05,0.00003418,0,0.14027996,0,923,1.050609993
1, zchrdl2 ,294,infectionburdenhospbr,,0.03,0.01487844,36433,1.6982411,8.90E-02,0,0.05,0.05,0.00003418,0,0.14166211,0,924,1.050609993
1, zmap2k6 ,874,infectionburdenhospbr,,-0.03,0.01528425,36344,-1.6874573,9.20E-02,-0.06,0,0.05,0.00003418,0,0.1447564,0,925,1.036212173
1, zitgb7 ,771,infectionburdenhospbr,,0.03,0.01516532,36718,1.6793645,9.30E-02,0,0.06,0.05,0.00003418,0,0.14707344,0,926,1.031517051
1, zboc ,129,infectionburdenhospbr,,-0.03,0.01522826,35747,-1.6763227,9.40E-02,-0.06,0,0.05,0.00003418,0,0.14785257,0,927,1.026872146
1, zgstp1 ,627,infectionburdenhospbr,,-0.03,0.01551221,35358,-1.6649236,9.60E-02,-0.06,0,0.05,0.00003418,0,0.15124528,0,928,1.017728767
1, zccl2 ,180,infectionburdenhospbr,,0.03,0.01526269,36099,1.6483308,9.90E-02,0,0.06,0.05,0.00003418,0,0.15636858,0,929,1.004364805
1, zil1rl2 ,725,infectionburdenhospbr,,-0.02,0.01477827,35753,-1.6322305,1.00E-01,-0.05,0,0.05,0.00003418,0,0.16146446,0,930,1
1, zcdkn2d ,263,infectionburdenhospbr,,-0.02,0.01529945,36256,-1.6260297,1.00E-01,-0.05,0.01,0.05,0.00003418,0,0.16317791,0,931,1
1, zceacam1 ,267,infectionburdenhospbr,,0.02,0.01480622,36471,1.6262593,1.00E-01,0,0.05,0.05,0.00003418,0,0.16317791,0,932,1
1, zkynu ,805,infectionburdenhospbr,,0.02,0.0147043,36816,1.6253231,1.00E-01,0,0.05,0.05,0.00003418,0,0.16323866,0,933,1
1, zgp2 ,612,infectionburdenhospbr,,-0.02,0.01502522,35288,-1.6237897,1.00E-01,-0.05,0.01,0.05,0.00003418,0,0.1635766,0,934,1
1, zmaged1 ,871,infectionburdenhospbr,,0.02,0.01547029,35565,1.6064444,1.10E-01,-0.01,0.06,0.05,0.00003418,0,0.169278,0,935,0.958607315
1, zwasf3 ,1448,infectionburdenhospbr,,-0.02,0.01545917,35593,-1.6028095,1.10E-01,-0.06,0.01,0.05,0.00003418,0,0.17016639,0,936,0.958607315
1, zpmvk ,1074,infectionburdenhospbr,,-0.02,0.01543398,35532,-1.6030118,1.10E-01,-0.05,0.01,0.05,0.00003418,0,0.17016639,0,937,0.958607315
1, znrtn ,987,infectionburdenhospbr,,0.02,0.01543942,35753,1.5963947,1.10E-01,-0.01,0.05,0.05,0.00003418,0,0.1722059,0,938,0.958607315
1, zcpvl ,347,infectionburdenhospbr,,0.02,0.01516469,36661,1.5939344,1.10E-01,-0.01,0.05,0.05,0.00003418,0,0.17262692,0,939,0.958607315
1, zifngr2 ,680,infectionburdenhospbr,,0.02,0.01512716,36156,1.5936042,1.10E-01,-0.01,0.05,0.05,0.00003418,0,0.17262692,0,940,0.958607315
1, zthop1 ,1348,infectionburdenhospbr,,0.02,0.01478012,36250,1.5940497,1.10E-01,-0.01,0.05,0.05,0.00003418,0,0.17262692,0,941,0.958607315
1, zmrpl46 ,927,infectionburdenhospbr,,0.02,0.01545131,35593,1.5863337,1.10E-01,-0.01,0.05,0.05,0.00003418,0,0.17498927,0,942,0.958607315
1, zca1 ,144,infectionburdenhospbr,,-0.02,0.01510164,35635,-1.5852984,1.10E-01,-0.05,0.01,0.05,0.00003418,0,0.17516816,0,943,0.958607315
1, ztdgf1 ,1330,infectionburdenhospbr,,0.02,0.01543278,35593,1.5812036,1.10E-01,-0.01,0.05,0.05,0.00003418,0,0.17642846,0,944,0.958607315
1, zdiablo ,424,infectionburdenhospbr,,-0.02,0.01523427,36325,-1.5761287,1.20E-01,-0.05,0.01,0.05,0.00003418,0,0.17804455,0,945,0.920818754
1, zstx6 ,1307,infectionburdenhospbr,,0.02,0.01546885,35565,1.5672451,1.20E-01,-0.01,0.05,0.05,0.00003418,0,0.18104441,0,946,0.920818754
1, zoptc ,1009,infectionburdenhospbr,,0.02,0.01465543,36256,1.5658744,1.20E-01,-0.01,0.05,0.05,0.00003418,0,0.18134829,0,947,0.920818754
1, zegf ,464,infectionburdenhospbr,,-0.02,0.01524341,36343,-1.5614659,1.20E-01,-0.05,0.01,0.05,0.00003418,0,0.18256293,0,948,0.920818754
1, zacy1 ,13,infectionburdenhospbr,,0.02,0.01401272,36433,1.5615378,1.20E-01,-0.01,0.05,0.05,0.00003418,0,0.18256293,0,949,0.920818754
1, zatp6v1d ,102,infectionburdenhospbr,,0.02,0.01532382,36256,1.558821,1.20E-01,-0.01,0.05,0.05,0.00003418,0,0.18333311,0,950,0.920818754
1, zlhpp ,833,infectionburdenhospbr,,-0.02,0.01503247,36460,-1.5582361,1.20E-01,-0.05,0.01,0.05,0.00003418,0,0.18335339,0,951,0.920818754
1, zmsra ,931,infectionburdenhospbr,,-0.02,0.01519844,36532,-1.5460921,1.20E-01,-0.05,0.01,0.05,0.00003418,0,0.18762514,0,952,0.920818754
1, zfkbp7 ,547,infectionburdenhospbr,,0.02,0.0154507,35536,1.5396525,1.20E-01,-0.01,0.05,0.05,0.00003418,0,0.18982766,0,953,0.920818754
1, ztfpi ,1336,infectionburdenhospbr,,-0.02,0.01485188,36352,-1.5309193,1.30E-01,-0.05,0.01,0.05,0.00003418,0,0.19271469,0,954,0.886056648
1, zlrpap1 ,848,infectionburdenhospbr,,0.02,0.01508649,36743,1.5310377,1.30E-01,-0.01,0.05,0.05,0.00003418,0,0.19271469,0,955,0.886056648
1, zgalnt2 ,575,infectionburdenhospbr,,-0.02,0.01494403,36718,-1.5261957,1.30E-01,-0.05,0.01,0.05,0.00003418,0,0.19430621,0,956,0.886056648
1, zanxa4 ,72,infectionburdenhospbr,,-0.02,0.01527902,36263,-1.5166517,1.30E-01,-0.05,0.01,0.05,0.00003418,0,0.19767432,0,957,0.886056648
1, zcetn2 ,282,infectionburdenhospbr,,0.02,0.01541322,35593,1.5163456,1.30E-01,-0.01,0.05,0.05,0.00003418,0,0.19767432,0,958,0.886056648
1, zclpp ,313,infectionburdenhospbr,,0.02,0.01529476,36099,1.5117204,1.30E-01,-0.01,0.05,0.05,0.00003418,0,0.19925748,0,959,0.886056648
1, zentpd2 ,480,infectionburdenhospbr,,-0.02,0.01546544,35565,-1.5094593,1.30E-01,-0.05,0.01,0.05,0.00003418,0,0.19992859,0,960,0.886056648
1, zntf3 ,991,infectionburdenhospbr,,-0.02,0.01523256,36344,-1.5036607,1.30E-01,-0.05,0.01,0.05,0.00003418,0,0.20198451,0,961,0.886056648
1, zeif4g1 ,470,infectionburdenhospbr,,0.02,0.01508404,36816,1.4991833,1.30E-01,-0.01,0.05,0.05,0.00003418,0,0.20335541,0,962,0.886056648
1, zhexim1 ,644,infectionburdenhospbr,,0.02,0.01517762,36344,1.4991016,1.30E-01,-0.01,0.05,0.05,0.00003418,0,0.20335541,0,963,0.886056648
1, zcd33 ,225,infectionburdenhospbr,,0.02,0.01521745,36532,1.4962902,1.30E-01,-0.01,0.05,0.05,0.00003418,0,0.20425346,0,964,0.886056648
1, zcamkk1 ,159,infectionburdenhospbr,,0.02,0.01540002,35565,1.4842918,1.40E-01,-0.01,0.05,0.05,0.00003418,0,0.20882298,0,965,0.853871964
1, zcasp8 ,167,infectionburdenhospbr,,-0.02,0.01520797,36608,-1.4832774,1.40E-01,-0.05,0.01,0.05,0.00003418,0,0.20901415,0,966,0.853871964
1, zdpep2 ,439,infectionburdenhospbr,,0.02,0.0152075,36256,1.477434,1.40E-01,-0.01,0.05,0.05,0.00003418,0,0.21115616,0,967,0.853871964
1, zatf2 ,96,infectionburdenhospbr,,0.02,0.01546045,35593,1.4741034,1.40E-01,-0.01,0.05,0.05,0.00003418,0,0.21229008,0,968,0.853871964
1, zarsb ,91,infectionburdenhospbr,,0.02,0.01505092,36256,1.4637681,1.40E-01,-0.01,0.05,0.05,0.00003418,0,0.21630354,0,969,0.853871964
1, zsmad1 ,1259,infectionburdenhospbr,,-0.02,0.01529025,35565,-1.4605456,1.40E-01,-0.05,0.01,0.05,0.00003418,0,0.21741237,0,970,0.853871964
1, zgalnt7 ,577,infectionburdenhospbr,,-0.02,0.01515686,36256,-1.455765,1.50E-01,-0.05,0.01,0.05,0.00003418,0,0.21917313,0,971,0.823908741
1, zcpxm1 ,348,infectionburdenhospbr,,0.02,0.01517935,36532,1.4538074,1.50E-01,-0.01,0.05,0.05,0.00003418,0,0.21976352,0,972,0.823908741
1, zthpo ,1349,infectionburdenhospbr,,0.02,0.01526366,35747,1.4506274,1.50E-01,-0.01,0.05,0.05,0.00003418,0,0.22086699,0,973,0.823908741
1, zccl8 ,194,infectionburdenhospbr,,0.02,0.01508865,36666,1.4495063,1.50E-01,-0.01,0.05,0.05,0.00003418,0,0.22110947,0,974,0.823908741
1, zninj1 ,968,infectionburdenhospbr,,0.02,0.01545921,35565,1.4485453,1.50E-01,-0.01,0.05,0.05,0.00003418,0,0.22128578,0,975,0.823908741
1, zanpep ,68,infectionburdenhospbr,,0.02,0.01521265,36529,1.4467456,1.50E-01,-0.01,0.05,0.05,0.00003418,0,0.22181353,0,976,0.823908741
1, zghrhr ,598,infectionburdenhospbr,,0.02,0.01546152,35593,1.4455517,1.50E-01,-0.01,0.05,0.05,0.00003418,0,0.22208818,0,977,0.823908741
1, zvsir ,1437,infectionburdenhospbr,,0.02,0.01519868,36374,1.4344078,1.50E-01,-0.01,0.05,0.05,0.00003418,0,0.22634586,0,978,0.823908741
1, zprkra ,1102,infectionburdenhospbr,,0.02,0.01524484,35565,1.4345723,1.50E-01,-0.01,0.05,0.05,0.00003418,0,0.22634586,0,979,0.823908741
1, zsusd1 ,1314,infectionburdenhospbr,,-0.02,0.01537818,35747,-1.4322535,1.50E-01,-0.05,0.01,0.05,0.00003418,0,0.22703378,0,980,0.823908741
1, zpdp1 ,1040,infectionburdenhospbr,,0.02,0.01548043,35565,1.426602,1.50E-01,-0.01,0.05,0.05,0.00003418,0,0.22922335,0,981,0.823908741
1, ztacc3 ,1316,infectionburdenhospbr,,-0.02,0.01529668,36256,-1.4213378,1.60E-01,-0.05,0.01,0.05,0.00003418,0,0.23126007,0,982,0.795880017
1, zil34 ,736,infectionburdenhospbr,,0.02,0.01547193,35536,1.4171606,1.60E-01,-0.01,0.05,0.05,0.00003418,0,0.2328369,0,983,0.795880017
1, zvta1 ,1440,infectionburdenhospbr,,-0.02,0.01520052,36743,-1.4125383,1.60E-01,-0.05,0.01,0.05,0.00003418,0,0.23437706,0,984,0.795880017
1, zil17ra ,712,infectionburdenhospbr,,0.02,0.01524129,36451,1.4127287,1.60E-01,-0.01,0.05,0.05,0.00003418,0,0.23437706,0,985,0.795880017
1, zplpbp ,1067,infectionburdenhospbr,,-0.02,0.01523186,36433,-1.4059371,1.60E-01,-0.05,0.01,0.05,0.00003418,0,0.2370347,0,986,0.795880017
1, zkir3dl1 ,784,infectionburdenhospbr,,-0.02,0.01545924,35565,-1.4050352,1.60E-01,-0.05,0.01,0.05,0.00003418,0,0.23718434,0,987,0.795880017
1, zly75 ,861,infectionburdenhospbr,,0.02,0.01518593,36344,1.4045071,1.60E-01,-0.01,0.05,0.05,0.00003418,0,0.23718434,0,988,0.795880017
1, zfrzb ,562,infectionburdenhospbr,,0.02,0.01491579,36048,1.4026202,1.60E-01,-0.01,0.05,0.05,0.00003418,0,0.23753614,0,989,0.795880017
1, zbach1 ,110,infectionburdenhospbr,,0.02,0.01522833,36344,1.4028304,1.60E-01,-0.01,0.05,0.05,0.00003418,0,0.23753614,0,990,0.795880017
1, zccl5 ,192,infectionburdenhospbr,,0.02,0.01505031,36588,1.3962682,1.60E-01,-0.01,0.05,0.05,0.00003418,0,0.2401065,0,991,0.795880017
1, ztppp3 ,1397,infectionburdenhospbr,,0.02,0.01544022,35593,1.3918123,1.60E-01,-0.01,0.05,0.05,0.00003418,0,0.24184916,0,992,0.795880017
1, zil2 ,727,infectionburdenhospbr,,0.02,0.01545322,35753,1.3858138,1.70E-01,-0.01,0.05,0.05,0.00003418,0,0.24429361,0,993,0.769551079
1, zpnpt1 ,1076,infectionburdenhospbr,,-0.02,0.01537917,35753,-1.3698963,1.70E-01,-0.05,0.01,0.05,0.00003418,0,0.25103001,0,994,0.769551079
1, zprkar1a ,1100,infectionburdenhospbr,,-0.02,0.01522706,36433,-1.3703329,1.70E-01,-0.05,0.01,0.05,0.00003418,0,0.25103001,0,995,0.769551079
1, zkcnip4 ,779,infectionburdenhospbr,,0.02,0.01545467,35593,1.3640979,1.70E-01,-0.01,0.05,0.05,0.00003418,0,0.25344768,0,996,0.769551079
1, zpon2 ,1080,infectionburdenhospbr,,0.02,0.01511685,35747,1.3589871,1.70E-01,-0.01,0.05,0.05,0.00003418,0,0.25556167,0,997,0.769551079
1, zhgs ,646,infectionburdenhospbr,,-0.02,0.01542093,35565,-1.3569903,1.70E-01,-0.05,0.01,0.05,0.00003418,0,0.25623447,0,998,0.769551079
1, zfkbp5 ,546,infectionburdenhospbr,,0.02,0.01531061,36156,1.338651,1.80E-01,-0.01,0.05,0.05,0.00003418,0,0.26461809,0,999,0.744727495
1, zfosb ,559,infectionburdenhospbr,,0.02,0.01546038,35593,1.3374545,1.80E-01,-0.01,0.05,0.05,0.00003418,0,0.26492423,0,1000,0.744727495
1, zprss27 ,1107,infectionburdenhospbr,,0.02,0.01526705,36325,1.3326875,1.80E-01,-0.01,0.05,0.05,0.00003418,0,0.26673536,0,1001,0.744727495
1, zhs6st1 ,658,infectionburdenhospbr,,0.02,0.01490487,36718,1.3325571,1.80E-01,-0.01,0.05,0.05,0.00003418,0,0.26673536,0,1002,0.744727495
1, ztxlna ,1410,infectionburdenhospbr,,0.02,0.0152008,36156,1.3305719,1.80E-01,-0.01,0.05,0.05,0.00003418,0,0.26742165,0,1003,0.744727495
1, zagrp ,37,infectionburdenhospbr,,0.02,0.01484883,36816,1.3111959,1.90E-01,-0.01,0.05,0.05,0.00003418,0,0.27657079,0,1004,0.721246399
1, zrobo2 ,1171,infectionburdenhospbr,,0.02,0.01419501,36743,1.3052557,1.90E-01,-0.01,0.05,0.05,0.00003418,0,0.27922768,0,1005,0.721246399
1, zsh2d1a ,1231,infectionburdenhospbr,,0.02,0.01516792,36344,1.2990439,1.90E-01,-0.01,0.05,0.05,0.00003418,0,0.28203775,0,1006,0.721246399
1, ztslp ,1407,infectionburdenhospbr,,0.02,0.01543678,35747,1.2981032,1.90E-01,-0.01,0.05,0.05,0.00003418,0,0.28222717,0,1007,0.721246399
1, zwwp2 ,1455,infectionburdenhospbr,,-0.02,0.01524816,36156,-1.2957961,2.00E-01,-0.05,0.01,0.05,0.00003418,0,0.28309924,0,1008,0.698970004
1, zarhgap25 ,86,infectionburdenhospbr,,-0.02,0.01541227,35565,-1.2907552,2.00E-01,-0.05,0.01,0.05,0.00003418,0,0.28534583,0,1009,0.698970004
1, zangpt1 ,60,infectionburdenhospbr,,-0.02,0.01525101,36295,-1.2845796,2.00E-01,-0.05,0.01,0.05,0.00003418,0,0.28789326,0,1010,0.698970004
1, ztcl1a ,1327,infectionburdenhospbr,,-0.02,0.01510199,36115,-1.2848253,2.00E-01,-0.05,0.01,0.05,0.00003418,0,0.28789326,0,1011,0.698970004
1, zadam23 ,18,infectionburdenhospbr,,0.02,0.01512626,36816,1.2835944,2.00E-01,-0.01,0.05,0.05,0.00003418,0,0.28810692,0,1012,0.698970004
1, zanxa3 ,71,infectionburdenhospbr,,-0.02,0.01514711,36681,-1.266149,2.10E-01,-0.05,0.01,0.05,0.00003418,0,0.29674174,0,1013,0.677780705
1, zglb1 ,601,infectionburdenhospbr,,0.02,0.01479512,36156,1.2554418,2.10E-01,-0.01,0.05,0.05,0.00003418,0,0.30201648,0,1014,0.677780705
1, zhmbs ,650,infectionburdenhospbr,,-0.02,0.01495977,36718,-1.2395036,2.20E-01,-0.05,0.01,0.05,0.00003418,0,0.31013723,0,1015,0.657577319
1, zprdx5 ,1095,infectionburdenhospbr,,-0.02,0.01517726,36816,-1.2375035,2.20E-01,-0.05,0.01,0.05,0.00003418,0,0.31089918,0,1016,0.657577319
1, zgne ,607,infectionburdenhospbr,,0.02,0.01544652,35565,1.2337992,2.20E-01,-0.01,0.05,0.05,0.00003418,0,0.31257549,0,1017,0.657577319
1, zislr2 ,758,infectionburdenhospbr,,-0.02,0.01550891,35082,-1.2287651,2.20E-01,-0.05,0.01,0.05,0.00003418,0,0.31497348,0,1018,0.657577319
1, zadh4 ,30,infectionburdenhospbr,,0.02,0.01434879,35747,1.2245789,2.20E-01,-0.01,0.05,0.05,0.00003418,0,0.31692396,0,1019,0.657577319
1, zcpa2 ,342,infectionburdenhospbr,,-0.02,0.01521668,36624,-1.2206523,2.20E-01,-0.05,0.01,0.05,0.00003418,0,0.31874118,0,1020,0.657577319
1, zrasa1 ,1148,infectionburdenhospbr,,0.02,0.01546435,35593,1.2186953,2.20E-01,-0.01,0.05,0.05,0.00003418,0,0.31949274,0,1021,0.657577319
1, zvim ,1431,infectionburdenhospbr,,0.02,0.01542008,35747,1.2125826,2.30E-01,-0.01,0.05,0.05,0.00003418,0,0.32251484,0,1022,0.638272164
1, zmasp1 ,880,infectionburdenhospbr,,-0.02,0.01518569,36099,-1.2095529,2.30E-01,-0.05,0.01,0.05,0.00003418,0,0.32385987,0,1023,0.638272164
1, zinppl1 ,752,infectionburdenhospbr,,0.02,0.01524931,36256,1.2048916,2.30E-01,-0.01,0.05,0.05,0.00003418,0,0.32610756,0,1024,0.638272164
1, zzbtb16 ,1462,infectionburdenhospbr,,0.02,0.01542015,35565,1.198784,2.30E-01,-0.01,0.05,0.05,0.00003418,0,0.32916775,0,1025,0.638272164
1, zgrk5 ,621,infectionburdenhospbr,,-0.02,0.01542686,35747,-1.1943212,2.30E-01,-0.05,0.01,0.05,0.00003418,0,0.33132852,0,1026,0.638272164
1, zlat ,815,infectionburdenhospbr,,-0.02,0.01512539,36816,-1.1881102,2.30E-01,-0.05,0.01,0.05,0.00003418,0,0.33447806,0,1027,0.638272164
1, zdag1 ,403,infectionburdenhospbr,,0.02,0.01505688,36587,1.1868051,2.40E-01,-0.01,0.05,0.05,0.00003418,0,0.33488499,0,1028,0.619788758
1, zwif1 ,1453,infectionburdenhospbr,,0.02,0.01481438,36718,1.1819825,2.40E-01,-0.01,0.05,0.05,0.00003418,0,0.33727239,0,1029,0.619788758
1, zcomp ,336,infectionburdenhospbr,,-0.02,0.0150772,36055,-1.1805225,2.40E-01,-0.05,0.01,0.05,0.00003418,0,0.33776871,0,1030,0.619788758
1, zadcyap1r1 ,24,infectionburdenhospbr,,0.02,0.01548898,35565,1.1778546,2.40E-01,-0.01,0.05,0.05,0.00003418,0,0.33894839,0,1031,0.619788758
1, zdnph1 ,436,infectionburdenhospbr,,-0.02,0.01508155,36528,-1.175135,2.40E-01,-0.05,0.01,0.05,0.00003418,0,0.34015936,0,1032,0.619788758
1, zgnly ,608,infectionburdenhospbr,,0.02,0.01505269,36451,1.1741677,2.40E-01,-0.01,0.05,0.05,0.00003418,0,0.34037841,0,1033,0.619788758
1, znptxr ,982,infectionburdenhospbr,,-0.02,0.01501446,36433,-1.1708139,2.40E-01,-0.05,0.01,0.05,0.00003418,0,0.34195326,0,1034,0.619788758
1, zppp1r9b ,1088,infectionburdenhospbr,,0.02,0.01516029,36816,1.165298,2.40E-01,-0.01,0.05,0.05,0.00003418,0,0.34476754,0,1035,0.619788758
1, zxrcc4 ,1459,infectionburdenhospbr,,0.02,0.01543101,35593,1.1629868,2.40E-01,-0.01,0.05,0.05,0.00003418,0,0.34575752,0,1036,0.619788758
1, zarid4b ,88,infectionburdenhospbr,,0.02,0.01544264,35593,1.156901,2.50E-01,-0.01,0.05,0.05,0.00003418,0,0.34891997,0,1037,0.602059991
1, zsrpk2 ,1291,infectionburdenhospbr,,0.02,0.01520713,36344,1.1462297,2.50E-01,-0.01,0.05,0.05,0.00003418,0,0.35476716,0,1038,0.602059991
1, zcep20 ,275,infectionburdenhospbr,,0.02,0.01535113,35565,1.1441735,2.50E-01,-0.01,0.05,0.05,0.00003418,0,0.35562499,0,1039,0.602059991
1, zirag2 ,755,infectionburdenhospbr,,0.02,0.01541043,35747,1.1390315,2.50E-01,-0.01,0.05,0.05,0.00003418,0,0.35829102,0,1040,0.602059991
1, zfcgr3b ,523,infectionburdenhospbr,,0.02,0.01510482,36481,1.1341755,2.60E-01,-0.01,0.05,0.05,0.00003418,0,0.36080081,0,1041,0.585026652
1, zilkap ,747,infectionburdenhospbr,,0.02,0.0154015,35537,1.126543,2.60E-01,-0.01,0.05,0.05,0.00003418,0,0.36496846,0,1042,0.585026652
